trip_id,duration
1039051,715
1039427,715
1040110,715
1042506,715
1046012,715
1047301,715
1050175,715
1055445,715
1056437,715
1059050,715
1062457,715
1064018,715
1065205,715
1065601,715
1066574,715
1066736,715
1068429,715
1069548,715
1069786,715
1071638,715
1072026,715
1073448,715
1073740,715
1073850,715
1078374,715
1079710,715
1080245,715
1080653,715
1084893,715
1086862,715
1087630,715
1087674,715
1087681,715
1091513,715
1092919,715
1095438,715
1096006,715
1097061,715
1098756,715
1098906,715
1101210,715
1103718,715
1103866,715
1104148,715
1105687,715
1108069,715
1110430,715
1114315,715
1115240,715
1118446,715
1118896,715
1121069,715
1121985,715
1123868,715
1125799,715
1125968,715
1127805,715
1127909,715
1128408,715
1131375,715
1133332,715
1134768,715
1136766,715
1137181,715
1140290,715
1142290,715
1147042,715
1148695,715
1149792,715
1151624,715
1154997,715
1157087,715
1157339,715
1157814,715
1158958,715
1160380,715
1161728,715
1163057,715
1164537,715
1166645,715
1167712,715
1169163,715
1172375,715
1178409,715
1179543,715
1180171,715
1180492,715
1181640,715
1182617,715
1188511,715
1193322,715
1193714,715
1196100,715
1198098,715
1199658,715
1199951,715
1200528,715
1201621,715
1203637,715
1205267,715
1205514,715
1206990,715
1210986,715
1211796,715
1212605,715
1213875,715
1215444,715
1215523,715
1216573,715
1216975,715
1217266,715
1217559,715
1218214,715
1218937,715
1219511,715
1221316,715
1222287,715
1223596,715
1224030,715
1225101,715
1225952,715
1228475,715
1229811,715
1231993,715
1234243,715
1235255,715
1235646,715
1237498,715
1237695,715
1238925,715
1239700,715
1239885,715
1241466,715
1241515,715
1242598,715
1243122,715
1246690,715
1249242,715
1253591,715
1254295,715
1255384,715
1260727,715
1262184,715
1264632,715
1266074,715
1268391,715
1269052,715
1269616,715
1270707,715
1272051,715
1275983,715
1281602,715
1286535,715
1289427,715
1292034,715
1292119,715
1292153,715
1292334,715
1294661,715
1295140,715
1295254,715
1295435,715
1298407,715
1299457,715
1303747,715
1305305,715
1305754,715
1306423,715
1306453,715
1308075,715
1308847,715
1309327,715
1309555,715
1310630,715
1312416,715
1314238,715
1314337,715
1315577,715
1315648,715
1318301,715
1320582,715
1322999,715
1325613,715
1329371,715
1332794,715
1333154,715
1334638,715
1335641,715
1337016,715
1337794,715
1337855,715
1338015,715
915157,714
916728,714
917284,714
920847,714
921329,714
925349,714
926689,714
926923,714
928872,714
930872,714
936481,714
937202,714
938526,714
938947,714
939679,714
939770,714
940229,714
940769,714
946515,714
946663,714
948168,714
949479,714
952452,714
954993,714
960386,714
960688,714
965522,714
965564,714
965705,714
968110,714
969095,714
969766,714
970296,714
970618,714
972928,714
975352,714
976851,714
977262,714
977741,714
978497,714
981774,714
982152,714
982166,714
982462,714
982845,714
982933,714
983525,714
985265,714
985599,714
989154,714
993792,714
994638,714
996888,714
1000239,714
1002403,714
1004392,714
1007365,714
1009178,714
1011721,714
1013114,714
1015874,714
1016481,714
1016839,714
1017831,714
1019040,714
1019843,714
1020151,714
1021150,714
1023968,714
1024312,714
1025583,714
1025759,714
1027183,714
1027737,714
1027972,714
1030993,714
1031671,714
1033564,714
1033679,714
1037767,714
1039222,714
1039330,714
1040028,714
1046762,714
1047300,714
1047478,714
1048397,714
1050865,714
1052270,714
1052594,714
1053597,714
1055085,714
1055616,714
1057112,714
1058459,714
1060171,714
1061460,714
1061717,714
1062666,714
1064019,714
1066161,714
1066482,714
1070438,714
1073169,714
1073773,714
1075161,714
1076634,714
1077222,714
1077350,714
1080247,714
1080336,714
1083552,714
1084118,714
1087954,714
1088235,714
1088333,714
1090640,714
1090926,714
1091094,714
1093981,714
1095678,714
1097255,714
1097700,714
1100814,714
1100819,714
1101606,714
1101942,714
1102290,714
1103652,714
1104147,714
1104710,714
1105260,714
1105288,714
1105956,714
1107103,714
1107629,714
1110857,714
1113719,714
1120890,714
1121990,714
1125916,714
1132181,714
1132375,714
1136660,714
1137574,714
1137634,714
1140372,714
1141078,714
1142429,714
1143252,714
1145594,714
1146094,714
1148457,714
1148531,714
1150714,714
1152035,714
1152129,714
1154833,714
1155364,714
1155460,714
1156099,714
1159455,714
1160404,714
1164746,714
1167539,714
1170311,714
1177892,714
1179467,714
1179559,714
1183095,714
1187071,714
1188088,714
1189380,714
1192584,714
1192814,714
1193791,714
1194635,714
1197024,714
1197713,714
1199045,714
1199291,714
1201649,714
1204404,714
1206548,714
1208787,714
1209135,714
1210270,714
1216037,714
1217399,714
1217989,714
1218979,714
1219235,714
1222627,714
1223465,714
1224465,714
1227322,714
1227703,714
1230150,714
1230725,714
1231857,714
1233891,714
1234822,714
1237026,714
1237311,714
1237419,714
1237500,714
1240940,714
1241857,714
1252227,714
1252343,714
1252349,714
1252649,714
1256142,714
1258171,714
1260009,714
1260120,714
1264722,714
1269673,714
1271807,714
1272652,714
1273702,714
1277513,714
1278693,714
1279016,714
1279653,714
1280036,714
1280459,714
1286610,714
1288815,714
1290855,714
1291939,714
1293160,714
1294968,714
1295182,714
1298989,714
1302423,714
1306368,714
1307019,714
1308218,714
1308721,714
1309114,714
1309370,714
1311981,714
1315963,714
1315984,714
1316691,714
1316800,714
1317094,714
1317521,714
1318208,714
1319557,714
1320102,714
1321024,714
1321694,714
1325242,714
1326141,714
1328616,714
1329937,714
1330809,714
1332221,714
1332349,714
1334363,714
1335634,714
1337191,714
1337817,714
1338122,714
1338373,714
916375,713
918345,713
918532,713
925432,713
926519,713
928311,713
929349,713
934576,713
936547,713
937684,713
938531,713
939240,713
940038,713
940684,713
941137,713
941460,713
941979,713
942142,713
943039,713
944630,713
945720,713
946686,713
947960,713
949296,713
949649,713
950015,713
950026,713
950758,713
952166,713
952266,713
953768,713
955662,713
957688,713
959548,713
961676,713
963628,713
964829,713
965680,713
965831,713
967251,713
967399,713
967627,713
967913,713
968850,713
972266,713
973213,713
978018,713
978421,713
979826,713
981050,713
982646,713
982834,713
982934,713
985590,713
986777,713
986801,713
987379,713
991893,713
992199,713
994504,713
996438,713
996459,713
997623,713
1001111,713
1001615,713
1003109,713
1004496,713
1010235,713
1011894,713
1012629,713
1016021,713
1016104,713
1016726,713
1016952,713
1017238,713
1018503,713
1019034,713
1022738,713
1023948,713
1025739,713
1026311,713
1029060,713
1030641,713
1030970,713
1032020,713
1032063,713
1032866,713
1033347,713
1038223,713
1038411,713
1040365,713
1040494,713
1042644,713
1042859,713
1043424,713
1043554,713
1044814,713
1045188,713
1048936,713
1052325,713
1052440,713
1052897,713
1054321,713
1054334,713
1060103,713
1061655,713
1062642,713
1071667,713
1072470,713
1074035,713
1074117,713
1074375,713
1076580,713
1083492,713
1083563,713
1084586,713
1087059,713
1089808,713
1089812,713
1091245,713
1091407,713
1091555,713
1092247,713
1094800,713
1095706,713
1096186,713
1097978,713
1098829,713
1099165,713
1100213,713
1100472,713
1102520,713
1106340,713
1108059,713
1109065,713
1110945,713
1111010,713
1114889,713
1115226,713
1117163,713
1117782,713
1119101,713
1120209,713
1121424,713
1122900,713
1124369,713
1125742,713
1125992,713
1126124,713
1127236,713
1127591,713
1129260,713
1129602,713
1129866,713
1130550,713
1132056,713
1134248,713
1138061,713
1143148,713
1143346,713
1144764,713
1151578,713
1152139,713
1154689,713
1155713,713
1156299,713
1157088,713
1157868,713
1158786,713
1159739,713
1160398,713
1160960,713
1160974,713
1161443,713
1161871,713
1162866,713
1163060,713
1163992,713
1164296,713
1165856,713
1166401,713
1166438,713
1168824,713
1169267,713
1171262,713
1171362,713
1171510,713
1171621,713
1172894,713
1173590,713
1175053,713
1181124,713
1183065,713
1184895,713
1186194,713
1186482,713
1192279,713
1193342,713
1193680,713
1194158,713
1195908,713
1196972,713
1199316,713
1199973,713
1200698,713
1202494,713
1203028,713
1206274,713
1210262,713
1212188,713
1215170,713
1218402,713
1218554,713
1219306,713
1220456,713
1221386,713
1224914,713
1225372,713
1226057,713
1230531,713
1232373,713
1233609,713
1236297,713
1236786,713
1238878,713
1243120,713
1244464,713
1244998,713
1248029,713
1249082,713
1249526,713
1249841,713
1250248,713
1251240,713
1251685,713
1251723,713
1252379,713
1256724,713
1258340,713
1261619,713
1262317,713
1264304,713
1265447,713
1266529,713
1268729,713
1268751,713
1269018,713
1269643,713
1272262,713
1272699,713
1273944,713
1275072,713
1275579,713
1280474,713
1280961,713
1281201,713
1281353,713
1282619,713
1283406,713
1283982,713
1284898,713
1286030,713
1287300,713
1287957,713
1289617,713
1290019,713
1291260,713
1292212,713
1293998,713
1294214,713
1295155,713
1297091,713
1297714,713
1297725,713
1301286,713
1302528,713
1303237,713
1305650,713
1306574,713
1307885,713
1314105,713
1315710,713
1322418,713
1324989,713
1326342,713
1326453,713
1326529,713
1332560,713
1333324,713
1333432,713
1336098,713
1336571,713
1337015,713
1338065,713
914073,712
915121,712
916444,712
917810,712
920848,712
924742,712
927180,712
927698,712
928997,712
928998,712
931633,712
932645,712
932665,712
933178,712
934511,712
934631,712
934855,712
935589,712
939731,712
940686,712
942454,712
942752,712
943739,712
944027,712
949973,712
950966,712
953316,712
953906,712
953975,712
955694,712
956633,712
956792,712
957404,712
957517,712
958480,712
960229,712
960291,712
961268,712
962815,712
963814,712
963942,712
964034,712
965025,712
967564,712
968746,712
969534,712
969783,712
970385,712
971426,712
971802,712
972026,712
972531,712
973310,712
975379,712
976161,712
976520,712
976578,712
977157,712
978677,712
979310,712
979383,712
980125,712
981884,712
984000,712
984856,712
985107,712
985716,712
986500,712
986919,712
988507,712
990983,712
992579,712
995256,712
995454,712
997601,712
999391,712
1000114,712
1000260,712
1003118,712
1007660,712
1007914,712
1008614,712
1008843,712
1009229,712
1014734,712
1017110,712
1017782,712
1018671,712
1021073,712
1021211,712
1021523,712
1021605,712
1021685,712
1023341,712
1028460,712
1029726,712
1031706,712
1034034,712
1034143,712
1034940,712
1035640,712
1036897,712
1036968,712
1037837,712
1038996,712
1039503,712
1043416,712
1044680,712
1045122,712
1046761,712
1049884,712
1051457,712
1051516,712
1052144,712
1054437,712
1054482,712
1055465,712
1058543,712
1059623,712
1062003,712
1065322,712
1066095,712
1066961,712
1072089,712
1072563,712
1073986,712
1074398,712
1075539,712
1075723,712
1076857,712
1077046,712
1079584,712
1080784,712
1082768,712
1083002,712
1084656,712
1085066,712
1086052,712
1088266,712
1088607,712
1088791,712
1089988,712
1090834,712
1093799,712
1095673,712
1096483,712
1097888,712
1098172,712
1098968,712
1100578,712
1101653,712
1101978,712
1103659,712
1106671,712
1106960,712
1107674,712
1109163,712
1110045,712
1110671,712
1112154,712
1115066,712
1116136,712
1121486,712
1125102,712
1128208,712
1131919,712
1132962,712
1133880,712
1134431,712
1138846,712
1139779,712
1140379,712
1142442,712
1143656,712
1146144,712
1146630,712
1148429,712
1154552,712
1155025,712
1159016,712
1161120,712
1161526,712
1161616,712
1162646,712
1163095,712
1164339,712
1170050,712
1170349,712
1170743,712
1170772,712
1172815,712
1173247,712
1176653,712
1176762,712
1177050,712
1178326,712
1178901,712
1179981,712
1181889,712
1185367,712
1185475,712
1188454,712
1189130,712
1190418,712
1190477,712
1192046,712
1193631,712
1193900,712
1195258,712
1196729,712
1198760,712
1200258,712
1201821,712
1202270,712
1202739,712
1208175,712
1209270,712
1209452,712
1210357,712
1211113,712
1211298,712
1211408,712
1212725,712
1212856,712
1214906,712
1215420,712
1216921,712
1217945,712
1218669,712
1222201,712
1223543,712
1223752,712
1225373,712
1225504,712
1227788,712
1228735,712
1230583,712
1233652,712
1236216,712
1238126,712
1238940,712
1240488,712
1242935,712
1244042,712
1245117,712
1246123,712
1248016,712
1249106,712
1249637,712
1250491,712
1250581,712
1255118,712
1255417,712
1257513,712
1257931,712
1258089,712
1267594,712
1267854,712
1269646,712
1273173,712
1277128,712
1277403,712
1283691,712
1287779,712
1289197,712
1289438,712
1291980,712
1294418,712
1294970,712
1295235,712
1295949,712
1297626,712
1299067,712
1300561,712
1304226,712
1304944,712
1304975,712
1305063,712
1305755,712
1306663,712
1307942,712
1308902,712
1312341,712
1313611,712
1315095,712
1316199,712
1316228,712
1317495,712
1319189,712
1320158,712
1323720,712
1325643,712
1329757,712
1330618,712
1334801,712
1337706,712
1338083,712
913883,711
915265,711
916003,711
916152,711
917843,711
918300,711
918764,711
920194,711
922719,711
922956,711
923789,711
924526,711
926258,711
926335,711
927015,711
929401,711
931057,711
934138,711
934639,711
935213,711
935692,711
939667,711
942498,711
944355,711
947599,711
952935,711
952946,711
953031,711
954161,711
954280,711
954791,711
955595,711
957413,711
958245,711
959365,711
960442,711
961722,711
965723,711
966826,711
966835,711
966874,711
968038,711
970083,711
971679,711
975791,711
976573,711
976652,711
978499,711
978948,711
979221,711
979949,711
980787,711
981864,711
982251,711
984923,711
985846,711
986093,711
987858,711
988422,711
992256,711
992493,711
993421,711
996132,711
997506,711
997701,711
998586,711
998693,711
1001927,711
1005222,711
1007932,711
1011373,711
1011549,711
1015897,711
1016295,711
1016774,711
1016822,711
1017180,711
1021677,711
1023229,711
1024650,711
1025003,711
1026102,711
1027904,711
1030517,711
1030934,711
1031921,711
1031928,711
1034307,711
1034982,711
1036436,711
1038161,711
1038191,711
1038983,711
1042599,711
1044361,711
1047812,711
1055853,711
1056245,711
1057431,711
1058358,711
1059310,711
1059362,711
1064016,711
1065331,711
1065867,711
1069511,711
1072190,711
1072647,711
1073033,711
1074190,711
1075283,711
1077333,711
1077360,711
1079564,711
1082383,711
1083995,711
1085870,711
1086106,711
1086276,711
1089621,711
1092554,711
1092790,711
1092896,711
1096883,711
1098594,711
1098748,711
1100885,711
1101175,711
1103653,711
1104494,711
1106633,711
1107520,711
1110711,711
1112824,711
1115036,711
1117575,711
1119317,711
1119999,711
1120884,711
1120938,711
1122878,711
1123866,711
1124306,711
1125669,711
1127343,711
1131680,711
1132337,711
1134934,711
1135211,711
1135441,711
1135526,711
1136610,711
1140995,711
1143150,711
1144126,711
1145828,711
1147924,711
1148915,711
1149254,711
1149651,711
1150588,711
1151474,711
1152240,711
1153835,711
1154663,711
1156562,711
1156654,711
1159095,711
1159590,711
1160701,711
1161264,711
1163649,711
1164192,711
1169433,711
1171214,711
1174023,711
1177699,711
1177891,711
1179211,711
1179419,711
1180068,711
1180923,711
1183784,711
1185704,711
1186096,711
1189490,711
1189703,711
1190143,711
1192283,711
1192521,711
1193167,711
1195657,711
1197090,711
1198883,711
1202524,711
1204134,711
1204227,711
1207290,711
1208342,711
1210360,711
1212001,711
1212043,711
1212204,711
1212731,711
1213954,711
1214551,711
1216756,711
1219344,711
1221025,711
1221260,711
1221352,711
1221938,711
1223182,711
1223544,711
1223986,711
1225118,711
1227356,711
1228783,711
1229623,711
1230021,711
1232515,711
1232766,711
1233740,711
1234004,711
1234182,711
1234473,711
1234754,711
1237149,711
1239409,711
1242424,711
1243402,711
1245312,711
1245334,711
1247180,711
1248267,711
1248799,711
1249602,711
1251019,711
1252598,711
1253436,711
1253938,711
1253993,711
1254704,711
1255130,711
1256085,711
1258100,711
1260217,711
1260475,711
1260581,711
1263150,711
1263413,711
1266596,711
1266599,711
1269024,711
1269705,711
1270167,711
1271049,711
1271487,711
1272674,711
1273508,711
1274565,711
1275497,711
1276622,711
1279892,711
1281703,711
1281792,711
1283937,711
1285053,711
1286112,711
1286587,711
1287257,711
1288613,711
1289530,711
1289653,711
1290662,711
1291148,711
1291465,711
1291510,711
1293281,711
1293788,711
1294209,711
1298110,711
1298658,711
1298826,711
1302199,711
1302868,711
1303724,711
1305425,711
1309770,711
1310501,711
1311205,711
1311326,711
1311424,711
1313407,711
1321780,711
1322757,711
1323370,711
1325310,711
1326826,711
1327698,711
1328161,711
1329058,711
1329650,711
1330626,711
1330816,711
1332898,711
1335275,711
918591,710
920300,710
921322,710
921710,710
924242,710
926238,710
926748,710
928044,710
928243,710
928392,710
928608,710
929221,710
933154,710
933267,710
934151,710
934817,710
935163,710
936565,710
937960,710
939111,710
940325,710
941376,710
942068,710
942668,710
942897,710
943793,710
943808,710
945587,710
948198,710
949067,710
949731,710
954824,710
955212,710
955308,710
960484,710
960800,710
961286,710
961301,710
962053,710
963117,710
963876,710
964515,710
964971,710
967575,710
970606,710
971954,710
974725,710
975794,710
976107,710
976621,710
976653,710
977214,710
979803,710
982092,710
982331,710
984818,710
986527,710
989789,710
992659,710
993036,710
994272,710
995116,710
996542,710
997358,710
998574,710
1005489,710
1006450,710
1011260,710
1011538,710
1012125,710
1012880,710
1015377,710
1015667,710
1015750,710
1016227,710
1022563,710
1023998,710
1025113,710
1032581,710
1032801,710
1033390,710
1035563,710
1037067,710
1038772,710
1045098,710
1045170,710
1050802,710
1051014,710
1052430,710
1055844,710
1057453,710
1060880,710
1063562,710
1065333,710
1065523,710
1066069,710
1073275,710
1073281,710
1073282,710
1073930,710
1075738,710
1075904,710
1075925,710
1078339,710
1079679,710
1081227,710
1082580,710
1086241,710
1088304,710
1088902,710
1099508,710
1101811,710
1103665,710
1104490,710
1110134,710
1111420,710
1111457,710
1114706,710
1114954,710
1114980,710
1116692,710
1117259,710
1117931,710
1120193,710
1121182,710
1122049,710
1123532,710
1123934,710
1125221,710
1133053,710
1133811,710
1135210,710
1139392,710
1141024,710
1141956,710
1143471,710
1145846,710
1148801,710
1149242,710
1152513,710
1152593,710
1156787,710
1156949,710
1161143,710
1161429,710
1163389,710
1163504,710
1165262,710
1166237,710
1169467,710
1170483,710
1171038,710
1171080,710
1171409,710
1173621,710
1175085,710
1175565,710
1177532,710
1177642,710
1180392,710
1185147,710
1185190,710
1187246,710
1188058,710
1189633,710
1189733,710
1190430,710
1190465,710
1195296,710
1199792,710
1200998,710
1203736,710
1205404,710
1205660,710
1205682,710
1206745,710
1207363,710
1209153,710
1210463,710
1211773,710
1212713,710
1214072,710
1214216,710
1215391,710
1215568,710
1216182,710
1216346,710
1219596,710
1224316,710
1224344,710
1225795,710
1225844,710
1228165,710
1229179,710
1231991,710
1232595,710
1235273,710
1235878,710
1237037,710
1237655,710
1240195,710
1240449,710
1241415,710
1242402,710
1243615,710
1243870,710
1248352,710
1249177,710
1251479,710
1251771,710
1253184,710
1253230,710
1253712,710
1254761,710
1258364,710
1258730,710
1259703,710
1261491,710
1263565,710
1263573,710
1266626,710
1267132,710
1267438,710
1267439,710
1268520,710
1268798,710
1269214,710
1269879,710
1270323,710
1272299,710
1276381,710
1281301,710
1282545,710
1282895,710
1283396,710
1284879,710
1285177,710
1286162,710
1289606,710
1289702,710
1291254,710
1291933,710
1292104,710
1292315,710
1292927,710
1292956,710
1292960,710
1298944,710
1300321,710
1300793,710
1303614,710
1305019,710
1307090,710
1307372,710
1307447,710
1310078,710
1311361,710
1312113,710
1313292,710
1315075,710
1315083,710
1319221,710
1320845,710
1323623,710
1324316,710
1326936,710
1329053,710
1331390,710
1332860,710
1333045,710
1333236,710
1333314,710
1337012,710
914491,709
916366,709
916633,709
920105,709
921761,709
921914,709
922018,709
922563,709
924074,709
925681,709
931059,709
931309,709
933699,709
936602,709
938195,709
938304,709
939613,709
942116,709
943455,709
946517,709
947157,709
953737,709
955223,709
955545,709
956140,709
957640,709
960152,709
963764,709
966374,709
967303,709
971085,709
972631,709
973044,709
973325,709
975183,709
975978,709
979224,709
980266,709
981385,709
982216,709
983280,709
985008,709
985095,709
985684,709
987703,709
988018,709
988434,709
990683,709
993052,709
995886,709
998151,709
998498,709
999790,709
1000530,709
1002428,709
1003250,709
1004655,709
1004893,709
1005133,709
1005597,709
1006358,709
1007106,709
1015881,709
1016159,709
1016372,709
1017695,709
1018367,709
1018418,709
1018457,709
1020124,709
1020343,709
1022116,709
1026419,709
1026990,709
1028377,709
1032022,709
1033542,709
1035202,709
1036484,709
1037259,709
1037434,709
1041436,709
1041543,709
1043673,709
1047237,709
1047763,709
1049593,709
1052222,709
1053674,709
1055000,709
1055272,709
1059353,709
1063569,709
1063606,709
1066610,709
1068372,709
1074032,709
1075853,709
1076447,709
1076583,709
1078332,709
1082569,709
1085993,709
1090703,709
1091128,709
1092690,709
1092920,709
1092943,709
1093904,709
1094368,709
1103010,709
1103191,709
1103745,709
1104404,709
1110101,709
1110897,709
1111837,709
1112473,709
1112544,709
1113323,709
1113885,709
1114640,709
1118247,709
1118259,709
1123748,709
1125684,709
1126820,709
1129860,709
1130005,709
1132112,709
1132206,709
1133621,709
1134460,709
1136312,709
1139631,709
1140193,709
1141195,709
1142428,709
1142617,709
1143322,709
1143628,709
1144626,709
1144680,709
1146017,709
1153184,709
1153320,709
1153518,709
1153711,709
1157931,709
1158157,709
1159353,709
1161483,709
1161772,709
1161939,709
1163041,709
1163670,709
1164518,709
1165848,709
1166835,709
1167623,709
1169615,709
1170332,709
1170554,709
1170749,709
1170937,709
1172099,709
1172474,709
1173248,709
1173453,709
1174149,709
1174640,709
1176230,709
1177446,709
1180175,709
1180617,709
1181224,709
1184643,709
1186730,709
1187120,709
1188057,709
1188235,709
1189590,709
1190401,709
1191092,709
1193186,709
1193513,709
1195204,709
1195210,709
1195313,709
1197662,709
1197927,709
1199265,709
1201418,709
1202099,709
1205338,709
1205606,709
1205851,709
1213071,709
1219055,709
1220972,709
1223306,709
1223477,709
1223714,709
1227843,709
1228556,709
1229793,709
1230863,709
1231159,709
1233198,709
1234000,709
1235752,709
1240059,709
1240752,709
1241216,709
1243179,709
1243696,709
1246473,709
1247495,709
1250855,709
1254129,709
1255387,709
1258276,709
1262145,709
1262254,709
1268424,709
1270569,709
1271327,709
1272940,709
1278592,709
1279320,709
1279545,709
1281367,709
1281389,709
1281417,709
1282524,709
1284062,709
1288537,709
1293799,709
1294043,709
1294623,709
1295397,709
1297603,709
1298718,709
1299032,709
1299855,709
1300417,709
1301833,709
1303272,709
1306527,709
1309782,709
1310665,709
1310705,709
1317770,709
1318635,709
1320863,709
1321837,709
1325975,709
1326807,709
1327878,709
1328126,709
1329936,709
1332583,709
913842,708
914191,708
914918,708
920868,708
920905,708
920978,708
921826,708
922996,708
925296,708
927068,708
928715,708
929119,708
929450,708
929679,708
931031,708
934012,708
934784,708
935970,708
938518,708
939223,708
941303,708
942993,708
944261,708
944765,708
946659,708
948338,708
948835,708
949048,708
949173,708
949394,708
949662,708
953065,708
953255,708
953541,708
954527,708
959195,708
959838,708
960283,708
963154,708
965736,708
966583,708
968290,708
969410,708
969870,708
975572,708
977089,708
978264,708
980401,708
980726,708
980983,708
986117,708
986520,708
988145,708
988162,708
989421,708
990465,708
992481,708
993695,708
993704,708
994077,708
995083,708
995174,708
996839,708
996849,708
997558,708
1000925,708
1002874,708
1006531,708
1010823,708
1010898,708
1012913,708
1013594,708
1014336,708
1014792,708
1015941,708
1016058,708
1016160,708
1017563,708
1020418,708
1021825,708
1022583,708
1025612,708
1026397,708
1028953,708
1033081,708
1033534,708
1034816,708
1035416,708
1035554,708
1036270,708
1037291,708
1037724,708
1037889,708
1038453,708
1041497,708
1043861,708
1047570,708
1048735,708
1051908,708
1053480,708
1054972,708
1056159,708
1056781,708
1057866,708
1058278,708
1058866,708
1059169,708
1059781,708
1063573,708
1065334,708
1065894,708
1066375,708
1069080,708
1071759,708
1072159,708
1073735,708
1074830,708
1079857,708
1082201,708
1082340,708
1082482,708
1082917,708
1084980,708
1086690,708
1087832,708
1091507,708
1095538,708
1095765,708
1096319,708
1096694,708
1097566,708
1097767,708
1101352,708
1106982,708
1109992,708
1110770,708
1111161,708
1112730,708
1115639,708
1119297,708
1119367,708
1120435,708
1120973,708
1121068,708
1123023,708
1129060,708
1130350,708
1130972,708
1131312,708
1132028,708
1133734,708
1135177,708
1135274,708
1135634,708
1135705,708
1135909,708
1136175,708
1137591,708
1138013,708
1138994,708
1140204,708
1140590,708
1140688,708
1141367,708
1141793,708
1142634,708
1143468,708
1145353,708
1146034,708
1149169,708
1149683,708
1150464,708
1151072,708
1151858,708
1154137,708
1154507,708
1155316,708
1155921,708
1156083,708
1156354,708
1158939,708
1160182,708
1164750,708
1167615,708
1168143,708
1168221,708
1168907,708
1170563,708
1170642,708
1172984,708
1173970,708
1175010,708
1176130,708
1177135,708
1177763,708
1182979,708
1183857,708
1184623,708
1188770,708
1188863,708
1190770,708
1193235,708
1194102,708
1195453,708
1197520,708
1197814,708
1201429,708
1204872,708
1206264,708
1208096,708
1208396,708
1211532,708
1212083,708
1212147,708
1213319,708
1213745,708
1214277,708
1215210,708
1215411,708
1216801,708
1217118,708
1219056,708
1220567,708
1220798,708
1221471,708
1223916,708
1224769,708
1225029,708
1225478,708
1225687,708
1226379,708
1229853,708
1230926,708
1234764,708
1235325,708
1235923,708
1237905,708
1240342,708
1242092,708
1242925,708
1243175,708
1243176,708
1246243,708
1248580,708
1249469,708
1251891,708
1253808,708
1254115,708
1254569,708
1256146,708
1256195,708
1256495,708
1257243,708
1263120,708
1265348,708
1265474,708
1265913,708
1266779,708
1269524,708
1269771,708
1270473,708
1272172,708
1272266,708
1272887,708
1274094,708
1277527,708
1278750,708
1278896,708
1280097,708
1290259,708
1291363,708
1295344,708
1295518,708
1295945,708
1298162,708
1298612,708
1300161,708
1301289,708
1303711,708
1304108,708
1306530,708
1308147,708
1308684,708
1309104,708
1309126,708
1309787,708
1311262,708
1312687,708
1312736,708
1312861,708
1314870,708
1315200,708
1316293,708
1316679,708
1316872,708
1317882,708
1319053,708
1319567,708
1321109,708
1321959,708
1321991,708
1322119,708
1322281,708
1322501,708
1324142,708
1324288,708
1326670,708
1327286,708
1329301,708
1333719,708
1334599,708
1335811,708
1336660,708
1336669,708
915582,707
916151,707
917974,707
918290,707
921341,707
922924,707
927004,707
929782,707
932055,707
934622,707
937309,707
938510,707
938657,707
940208,707
941446,707
942750,707
942964,707
943189,707
943673,707
945023,707
945724,707
948100,707
950821,707
951748,707
951751,707
953198,707
954404,707
954730,707
954823,707
955000,707
955766,707
956198,707
956894,707
956964,707
958282,707
958840,707
959681,707
961248,707
961349,707
961973,707
962140,707
965630,707
969104,707
973077,707
974402,707
974700,707
976823,707
977490,707
977595,707
977891,707
978413,707
983347,707
984468,707
984937,707
984964,707
985816,707
986165,707
986703,707
987683,707
989064,707
993474,707
994899,707
995052,707
996140,707
996257,707
996338,707
998374,707
999197,707
1003682,707
1004198,707
1005662,707
1007813,707
1007886,707
1008712,707
1011961,707
1013164,707
1013596,707
1014147,707
1014631,707
1014903,707
1015519,707
1017124,707
1017735,707
1017837,707
1020154,707
1020406,707
1021179,707
1023802,707
1025420,707
1025634,707
1026453,707
1027508,707
1028370,707
1028459,707
1030577,707
1032523,707
1034106,707
1039868,707
1040063,707
1040551,707
1046577,707
1050108,707
1051711,707
1052595,707
1052863,707
1055705,707
1056507,707
1057428,707
1063381,707
1064391,707
1066869,707
1067488,707
1067661,707
1067676,707
1067685,707
1072265,707
1073430,707
1076054,707
1077208,707
1077404,707
1077571,707
1079399,707
1083388,707
1085038,707
1085183,707
1086360,707
1092707,707
1093516,707
1094499,707
1095681,707
1096861,707
1098681,707
1102296,707
1104044,707
1104422,707
1104723,707
1108392,707
1110385,707
1113200,707
1115775,707
1117097,707
1117942,707
1118260,707
1120034,707
1122729,707
1123300,707
1123646,707
1126913,707
1137808,707
1139921,707
1139971,707
1140902,707
1141593,707
1141999,707
1145856,707
1147684,707
1150409,707
1153505,707
1154967,707
1155939,707
1157797,707
1160878,707
1163323,707
1165295,707
1166246,707
1166426,707
1166866,707
1169896,707
1173737,707
1175039,707
1177106,707
1179312,707
1179856,707
1181875,707
1182295,707
1182749,707
1183630,707
1183632,707
1183688,707
1183808,707
1184027,707
1184035,707
1185449,707
1185451,707
1185456,707
1186574,707
1187141,707
1187375,707
1188206,707
1189124,707
1191009,707
1191527,707
1192516,707
1193138,707
1193910,707
1197040,707
1199157,707
1199491,707
1200878,707
1200951,707
1201403,707
1203870,707
1205014,707
1205867,707
1206202,707
1206314,707
1206509,707
1207517,707
1209644,707
1210020,707
1213650,707
